Date,HN,Horse,Meds,PP,1/4,1/2,3/4,STR,FIN,Time,Last Q,Odds,Driver,Trainer,HNentries,Last_3,Odds,Race_Num,Gait,Purse,Class,Distance,Track_Cond,Temp_Allowed,Off_Time,payout1,payout2,payout3,payout4,payout5,payout6,
04182014,3,MAKINPHOTOS,L,3,2o-Q,1-1,1-1T,1-1T,1-T,2:04.0,31.2,2.40,Ho Davis Jr,To Dubois ,3 ,1-6-6,5-2,5,Trot,2400,NW250PSCD,1_Mile,FT,40-0,5:25_PM,6.80,3.40,7.20,3.80,3.00,6.20,
04182014,5,SOMETHING GOOD,L,5,5-4T,5o-3,3o-1T,3-2T,2-T,2:04.1,31.1,4.30,Da Deslandes ,Ra Bickmore ,5 ,3-2-2,9-2,5,Trot,2400,NW250PSCD,1_Mile,FT,40-0,5:25_PM,6.80,3.40,7.20,3.80,3.00,6.20,
04182014,4,MYSTICAN,LB,4,1-Q,2-1,2-1T,2-1T,3-1,2:04.1,31.1,25.20,Ry Hall ,Aa Hall ,4 ,7-6-4,8-1,5,Trot,2400,NW250PSCD,1_Mile,FT,40-0,5:25_PM,6.80,3.40,7.20,3.80,3.00,6.20,
04182014,1,ACT PROUD,B,1,3-2Q,4-2Q,4-2H,4-3,4-3,2:04.3,31.3,*2.30,Ga Mosher ,Da Crochere ,1 ,3-4-4,7-2,5,Trot,2400,NW250PSCD,1_Mile,FT,40-0,5:25_PM,6.80,3.40,7.20,3.80,3.00,6.20,
04182014,2,TROTTIN TRICE,,2,4-3T,3o-2,x6-8H,7-10H,5-8T,2:05.4,31.3,3.00,Ro Cushing ,Ro Cushing ,2 ,8-6-5,8-1,5,Trot,2400,NW250PSCD,1_Mile,FT,40-0,5:25_PM,6.80,3.40,7.20,3.80,3.00,6.20,
04182014,6,MAGIC,L,6,6-5T,6-3Q,5o-3H,5-6,6-9H,2:05.4,32.3,13.30,Eu Pratt ,Ed Fournier Jr,6 ,2-8-2,6-1,5,Trot,2400,NW250PSCD,1_Mile,FT,40-0,5:25_PM,6.80,3.40,7.20,3.80,3.00,6.20,
04182014,8,NANNY MCPEE,L,8I,x7-25T,7-15Q,7-9H,6-10,7-12Q,2:06.2,32.0,19.90,Wi Campbell ,Ri Bartlett ,8 ,2-5-3,5-1,5,Trot,2400,NW250PSCD,1_Mile,FT,40-0,5:25_PM,6.80,3.40,7.20,3.80,3.00,6.20,
04182014,7,SWEET MELLISA,L,7XIP,8-35T,8-DIS,8-DIS,8-DIS,8be-91T,2:22.2,,25.20,Ke Switzer ,Th Richardson ,7 ,1-1-1,6-1,5,Trot,2400,NW250PSCD,1_Mile,FT,40-0,5:25_PM,6.80,3.40,7.20,3.80,3.00,6.20,
04182014,3,I SCOOT RICHARD,LB,3,1-1T,1-1Q,1-1Q,1-1,1-2Q,1:58.2,30.0,2.30,Ga Mosher ,Al Hiscock ,3 ,2-7-4,7-2,6,Pace,2500,3000CLCD,1_Mile,FT,40-0,5:46_PM,6.60,3.20,2.40,2.40,2.20,4.20,
04182014,1,MEDOLAND SNUFFY,L,1,3-3Q,3-2H,3o-1Q,2-1,2-2Q,1:58.4,30.1,2.10,De Howes ,Mi Graffam ,1 ,2-1-6,9-2,6,Pace,2500,3000CLCD,1_Mile,FT,40-0,5:46_PM,6.60,3.20,2.40,2.40,2.20,4.20,
04182014,7,YOURAGAMBLER'SSON,LB,7,7-9H,6o-6T,6o-3,5-1T,3-3H,1:59.0,30.0,10.20,Ma Athearn ,Gr Athearn ,7 ,2-2-8,6-1,6,Pace,2500,3000CLCD,1_Mile,FT,40-0,5:46_PM,6.60,3.20,2.40,2.40,2.20,4.20,
04182014,5,IMPOSTER A,LB,5,4-4H,4-3H,4oo-1H,4-1Q,4-5,1:59.2,30.4,*1.70,Ke Switzer Jr,El Lafreniere ,5 ,1-3-4,5-2,6,Pace,2500,3000CLCD,1_Mile,FT,40-0,5:46_PM,6.60,3.20,2.40,2.40,2.20,4.20,
04182014,4,NORTHERN REGENT,L,4,2-1T,2-1Q,2-1Q,3-1Q,5-5Q,1:59.2,30.4,24.40,Ro Cushing ,Ch Cushing ,4 ,4-6-4,8-1,6,Pace,2500,3000CLCD,1_Mile,FT,40-0,5:46_PM,6.60,3.20,2.40,2.40,2.20,4.20,
04182014,6,SAFTIC,,6,6-8Q,7-6T,7-4H,7-4T,6-7H,1:59.4,30.3,10.20,Wi Campbell ,Ri Bartlett ,6 ,8-3-4,5-1,6,Pace,2500,3000CLCD,1_Mile,FT,40-0,5:46_PM,6.60,3.20,2.40,2.40,2.20,4.20,
04182014,2,EQUAL SPACE,L,2,5-6Q,5-4T,5-3,6-4T,7-10H,2:00.2,31.2,32.80,Sh Thayer ,Ke Secord ,2 ,5-4-4,8-1,6,Pace,2500,3000CLCD,1_Mile,FT,40-0,5:46_PM,6.60,3.20,2.40,2.40,2.20,4.20,
04192014,4,CISCO HANOVER,L,4,5-7H,5-4Q,2oo-1,1-3,1-3Q,1:59.1,31.2,7.20,Ke Switzer ,Ke Switzer ,4 ,7-7-3,5-1,1,Pace,3300,4000CL,1_Mile,FT,54-0,4:03_PM,16.40,7.40,4.60,25.00,9.00,10.80,
04192014,8,ROY ORBISONG,LB,8,7-10,7-7,5oo-2,3-3T,2-3Q,1:59.4,31.4,20.10,Wi Campbell ,Ph Sowers ,8 ,1-6-3,6-1,1,Pace,3300,4000CL,1_Mile,FT,54-0,4:03_PM,16.40,7.40,4.60,25.00,9.00,10.80,
04192014,3,SAMARDI SHUTTLE,,3,4-2H,4-2Q,4-2,4-4Q,3-4Q,2:00.0,32.0,5.40,Ni Graffam ,Mi Graffam ,3 ,1-1-3,6-1,1,Pace,3300,4000CL,1_Mile,FT,54-0,4:03_PM,16.40,7.40,4.60,25.00,9.00,10.80,
04192014,1,MS NEUTRALIZE,L,1,1-1,1-1,1-1,2-3,4-5Q,2:00.1,32.3,21.70,Ch Nye ,El Ballard ,1 ,1-7-2,8-1,1,Pace,3300,4000CL,1_Mile,FT,54-0,4:03_PM,16.40,7.40,4.60,25.00,9.00,10.80,
04192014,7,BURL HANOVER,LB,7,6-8H,6-5T,7oo-2T,5-5Q,5-5H,2:00.1,32.0,28.60,Sh Thayer ,Ja Gerard ,7 ,6-3-4,8-1,1,Pace,3300,4000CL,1_Mile,FT,54-0,4:03_PM,16.40,7.40,4.60,25.00,9.00,10.80,
04192014,6,FRITZIE ROCKET,L,6,3o-1,2o-1,6o-2H,7-7Q,6-16,2:02.2,34.2,2.70,Da Deslandes ,Ra Bickmore ,6 ,2-1-1,5-2,1,Pace,3300,4000CL,1_Mile,FT,54-0,4:03_PM,16.40,7.40,4.60,25.00,9.00,10.80,
04192014,5,HIGH CALIBRE N,LB,5,2-1,3-1Q,3o-1Q,6-6Q,7-16Q,2:02.2,34.3,4.30,Ke Switzer Jr,Mi Hitchcock ,5 ,3-2-3,7-2,1,Pace,3300,4000CL,1_Mile,FT,54-0,4:03_PM,16.40,7.40,4.60,25.00,9.00,10.80,
04192014,2,BIG BAD BOSLEY,L,2,x8-15,8-19,8-14T,8-17Q,8-22H,2:03.3,33.0,*1.70,Ho Davis Jr,Ri Bartlett ,2 ,7-3-1,9-2,1,Pace,3300,4000CL,1_Mile,FT,54-0,4:03_PM,16.40,7.40,4.60,25.00,9.00,10.80,
04202014,5,PANCHESTER UNITED,L,5,6-6,4o-3T,3o-1T,1-H,1be-4T,1:56.4,29.1,4.90,Ho Davis Jr,Ri Bartlett ,5 ,3-1-3,7-2,1,Pace,4000,NW600PSCD,1_Mile,FT,51-0,1:07_PM,11.80,6.80,3.20,8.40,3.80,2.10,
04202014,6,ASHLEE'S COOL GAL,L,6,5-4H,6o-5,5o-3H,4-2H,2-4T,1:57.4,30.0,4.50,Ke Switzer Jr,St Murchison ,6 ,2-3-5,9-2,1,Pace,4000,NW600PSCD,1_Mile,FT,51-0,1:07_PM,11.80,6.80,3.20,8.40,3.80,2.10,
04202014,1,IN TONY'S HONOR,L,1,1-1Q,1-1H,1-1T,2-H,3-5H,1:57.4,30.3,*.70,Ma Athearn ,Gr Athearn ,1 ,4-2-1,9-2,1,Pace,4000,NW600PSCD,1_Mile,FT,51-0,1:07_PM,11.80,6.80,3.20,8.40,3.80,2.10,
04202014,4,REGAL DELIGHT,L,4,2-1Q,2-1H,2-1T,3-1T,4-6,1:58.0,30.2,5.50,Da Deslandes ,Ra Bickmore ,4 ,2-6-4,5-1,1,Pace,4000,NW600PSCD,1_Mile,FT,51-0,1:07_PM,11.80,6.80,3.20,8.40,3.80,2.10,
04202014,2,CHAMPAGNE CHARLEY,L,2,3-2H,3-3,4-3Q,5-2H,5-7H,1:58.1,30.2,10.00,Wi Campbell ,Wi Campbell ,2 ,7-1-1,7-1,1,Pace,4000,NW600PSCD,1_Mile,FT,51-0,1:07_PM,11.80,6.80,3.20,8.40,3.80,2.10,
04202014,3,SANDY BARBIELEGACY,L,3,4-3H,5-4H,6-5H,6-4H,6-9,1:58.3,30.2,13.50,Lo Gasbarro III,J  Tulloch ,3 ,4-2-5,7-1,1,Pace,4000,NW600PSCD,1_Mile,FT,51-0,1:07_PM,11.80,6.80,3.20,8.40,3.80,2.10,
04202014,1,ONE FALSE MOVE,L,1,1-1T,1-1Q,1-1,1-2,1-3Q,1:57.3,29.4,*2.40,Ke Switzer Jr,Mi Hitchcock ,1 ,4-7-5,7-2,2,Pace,2400,NW250PSL5,1_Mile,FT,51-0,1:27_PM,6.80,4.20,3.00,4.60,4.20,6.40,
04202014,2,ENCORE SEELSTER,L,2,2-1T,2-1Q,2-1,2-2,2-3Q,1:58.1,30.1,5.80,Wi Campbell ,St Robinson ,2 ,7-6-6,9-2,2,Pace,2400,NW250PSL5,1_Mile,FT,51-0,1:27_PM,6.80,4.20,3.00,4.60,4.20,6.40,
04202014,7,CYCLONE ARTIST,LB,7,7-8,7o-6Q,5oo-4,3-5,3-6T,1:59.0,30.2,3.60,Ho Davis Jr,Ph Lyons ,7 ,4-5-3,6-1,2,Pace,2400,NW250PSL5,1_Mile,FT,51-0,1:27_PM,6.80,4.20,3.00,4.60,4.20,6.40,
04202014,5,DOJEA SIX PAC,B,5,5-5Q,6-5T,7o-5H,5-9H,4-11T,2:00.0,31.1,7.20,Ga Mosher ,Om Burke Jr,5 ,5-6-6,6-1,2,Pace,2400,NW250PSL5,1_Mile,FT,51-0,1:27_PM,6.80,4.20,3.00,4.60,4.20,6.40,
04202014,4,RINGO,L,4,3-2H,3-2Q,3-2H,4-9,5-12H,2:00.0,31.4,2.80,Da Deslandes ,Ra Bickmore ,4 ,5-6-8,5-2,2,Pace,2400,NW250PSL5,1_Mile,FT,51-0,1:27_PM,6.80,4.20,3.00,4.60,4.20,6.40,
04202014,8,RUPERT RUPERT,LB,8,6-6H,5o-5H,4o-3Q,6-10H,6-16,2:00.4,32.2,19.50,De Howes ,Jo Nelson ,8 ,8-1-6,8-1,2,Pace,2400,NW250PSL5,1_Mile,FT,51-0,1:27_PM,6.80,4.20,3.00,4.60,4.20,6.40,
04202014,3,FULLA FIRE,LB,3,4-3T,4-4T,6-5H,7-12T,7-19H,2:01.2,32.3,17.70,Aa Hall ,Cr Hall ,3 ,3-4-6,5-1,2,Pace,2400,NW250PSL5,1_Mile,FT,51-0,1:27_PM,6.80,4.20,3.00,4.60,4.20,6.40,
04202014,6,SELL THE DREAM,B,6,8-10Q,8-10Q,8-15H,8-22T,8-30T,2:03.4,33.0,11.10,On Bibeau ,On Bibeau ,6 ,6-7-8,8-1,2,Pace,2400,NW250PSL5,1_Mile,FT,51-0,1:27_PM,6.80,4.20,3.00,4.60,4.20,6.40,
04202014,4,MR GENIUS,L,4,1-2,1-1H,1-6,1-3,1-5H,1:59.2,29.4,1.80,Wi Campbell ,Ph Sowers ,4 ,5-2-5,5-2,3,Pace,2500,3000CLCD,1_Mile,FT,51-0,1:47_PM,5.60,2.20,2.10,2.80,2.40,2.40,
04202014,6,FOX RIDGE JOEY,L,6,5-5T,5o-4Q,3o-6T,2-3,2-5H,2:00.2,29.2,*1.30,Mi Graffam ,Mi Graffam ,6 ,4-1-4,7-2,3,Pace,2500,3000CLCD,1_Mile,FT,51-0,1:47_PM,5.60,2.20,2.10,2.80,2.40,2.40,
04202014,3,TURTLE SOUP,,3,3-3H,3-3,2-6,3-3H,3-7,2:00.4,30.0,4.10,Ma Athearn ,Gr Athearn ,3 ,5-5-6,9-2,3,Pace,2500,3000CLCD,1_Mile,FT,51-0,1:47_PM,5.60,2.20,2.10,2.80,2.40,2.40,
04202014,5,MANI HH,LB,5,4-4T,4-4Q,4o-9H,4-6H,4-7T,2:01.0,29.3,10.80,Da Deslandes ,Ja Gerard ,5 ,4-3-5,8-1,3,Pace,2500,3000CLCD,1_Mile,FT,51-0,1:47_PM,5.60,2.20,2.10,2.80,2.40,2.40,
04202014,2,POWER SHARE,L,2,2-2,2-1H,5-10Q,5-24H,5-29,2:05.1,33.3,49.60,Du Ingraham ,To Dubois ,2 ,6-7-8,6-1,3,Pace,2500,3000CLCD,1_Mile,FT,51-0,1:47_PM,5.60,2.20,2.10,2.80,2.40,2.40,
04202014,1,JEREMY,LB,1,x6x-6T,6-10Q,6-15Q,x6-30H,6-36,2:06.3,34.0,7.80,Ke Switzer Jr,St Bubier Jr,1 ,5-7-8,8-1,3,Pace,2500,3000CLCD,1_Mile,FT,51-0,1:47_PM,5.60,2.20,2.10,2.80,2.40,2.40,
04202014,7,CAM'S FUTURE,LB,X7,x7-16T,x7-17Q,7-30Q,7-42H,7-53T,2:10.1,34.3,24.30,Ll MacDonald ,Al Mac Donald ,7 ,7-X-7,5-1,3,Pace,2500,3000CLCD,1_Mile,FT,51-0,1:47_PM,5.60,2.20,2.10,2.80,2.40,2.40,
04202014,1,ASHNSTELLSFUN,LB,1,2-T,1-1Q,1-Q,1-1,1-1T,1:58.3,30.4,*.90,Ga Mosher ,Mi McGee ,1 ,7-2-3,5-1,4,Pace,3500,W3-5PMLT,1_Mile,FT,51-0,2:07_PM,3.80,3.40,3.60,3.20,2.60,5.20,
04202014,4,SAM LUCKY,L,4,1o-T,2-1Q,3-1H,3-2Q,2-1T,1:59.0,31.0,2.70,Wi Campbell ,St Vafiades ,4 ,6-4-3,5-2,4,Pace,3500,W3-5PMLT,1_Mile,FT,51-0,2:07_PM,3.80,3.40,3.60,3.20,2.60,5.20,
04202014,7,CIRCLE'S SHOGUN,L,7,4-4T,3o-1T,2o-Q,2-1,3-2,1:59.0,31.1,11.80,Ro Cushing ,Ch Cushing ,7 ,6-6-2,9-2,4,Pace,3500,W3-5PMLT,1_Mile,FT,51-0,2:07_PM,3.80,3.40,3.60,3.20,2.60,5.20,
04202014,3,J PATCH,,3,3-2Q,5-3Q,5-2T,4-3H,4-3,1:59.1,30.4,7.20,Ke Switzer Jr,Go Du Bois Sr,3 ,1-5-6,6-1,4,Pace,3500,W3-5PMLT,1_Mile,FT,51-0,2:07_PM,3.80,3.40,3.60,3.20,2.60,5.20,
04202014,5,UF DEENAS DRAGON,,5,5-6H,4o-3Q,4o-2Q,5-5H,5-5H,1:59.3,31.2,10.60,Ke Switzer ,Ri Bartlett ,5 ,3-1-2,7-2,4,Pace,3500,W3-5PMLT,1_Mile,FT,51-0,2:07_PM,3.80,3.40,3.60,3.20,2.60,5.20,
04202014,8,VICKERS HANOVER,LB,8,7-10H,7-7,6o-9T,6-11H,6-13T,2:01.2,31.3,14.60,Ho Davis Jr,Aa Hall ,8 ,5-5-6,8-1,4,Pace,3500,W3-5PMLT,1_Mile,FT,51-0,2:07_PM,3.80,3.40,3.60,3.20,2.60,5.20,
04202014,2,SCAMP FINESSE,L,X2,8-14H,8-9,7o-10,7-11H,7-16H,2:01.4,32.0,20.80,Ma Athearn ,Gr Athearn ,2 ,2-4-5,6-1,4,Pace,3500,W3-5PMLT,1_Mile,FT,51-0,2:07_PM,3.80,3.40,3.60,3.20,2.60,5.20,
04202014,6,LCB'S SEASON,L,6,6-8H,6-5Q,8-11,8-18H,8-36T,2:06.0,36.0,19.90,Du Ingraham ,To Dubois ,6 ,7-6-8,8-1,4,Pace,3500,W3-5PMLT,1_Mile,FT,51-0,2:07_PM,3.80,3.40,3.60,3.20,2.60,5.20,
04202014,5,WINEMASTER HANOVER,L,5,3-4Q,2o-1,1-2,1-4,1-5Q,2:02.3,31.0,*.40,Da Deslandes ,Ra Bickmore ,5 ,4-2-1,2-1,5,Trot,3500,W3-5PMLT,1_Mile,FT,51-0,2:27_PM,2.80,3.00,2.20,29.00,8.40,3.40,
04202014,2,QUANTUM UPTOWN BOY,,2,1-2Q,1-1,2-2,2-4,2-5Q,2:03.3,31.3,47.70,Eu Pratt ,Ed Fournier Jr,2 ,6-4-5,5-1,5,Trot,3500,W3-5PMLT,1_Mile,FT,51-0,2:27_PM,2.80,3.00,2.20,29.00,8.40,3.40,
04202014,3,MAPPLE BI,,3,2-2Q,3-2H,4-3T,3-5H,3-6Q,2:03.4,31.2,4.10,Ki Ireland ,Ki Ireland ,3 ,4-6-3,7-1,5,Trot,3500,W3-5PMLT,1_Mile,FT,51-0,2:27_PM,2.80,3.00,2.20,29.00,8.40,3.40,
04202014,1,CRAZY X LOVER,LB,1,4-5H,4-3H,3o-2T,4-7,4-13,2:05.1,33.0,7.10,Ke Switzer Jr,St Bubier Jr,1 ,2-5-8,9-2,5,Trot,3500,W3-5PMLT,1_Mile,FT,51-0,2:27_PM,2.80,3.00,2.20,29.00,8.40,3.40,
04202014,4,DAGGET,,4,5-7Q,5-6,5-5H,5-10,5-20H,2:06.3,34.0,3.90,Ma Athearn ,Gr Athearn ,4 ,1-1-1,3-1,5,Trot,3500,W3-5PMLT,1_Mile,FT,51-0,2:27_PM,2.80,3.00,2.20,29.00,8.40,3.40,
04202014,4,COOL RUNNINGS,,4,1o-NS,1-1,1-Q,1-T,1-2,1:58.1,29.1,*1.80,Ho Davis Jr,Ja Davis ,4 ,7-5-3,9-2,6,Pace,3500,NW400PSCD,1_Mile,FT,51-0,2:45_PM,5.60,3.80,3.00,3.60,4.60,5.80,
04202014,5,KATELYN'S SCOTT,LB,5,6-4Q,6-4Q,5o-2,5-1,2-2,1:58.3,29.1,4.10,Ke Switzer Jr,Pa Switzer ,5 ,2-2-5,6-1,6,Pace,3500,NW400PSCD,1_Mile,FT,51-0,2:45_PM,5.60,3.80,3.00,3.60,4.60,5.80,
04202014,7,CAGE FIGHTER,L,7,4-2Q,3o-1T,2o-Q,2-T,3-3,1:58.4,29.4,10.90,Da Deslandes ,Ra Bickmore ,7 ,4-1-2,5-2,6,Pace,3500,NW400PSCD,1_Mile,FT,51-0,2:45_PM,5.60,3.80,3.00,3.60,4.60,5.80,
04202014,3,REALIST,L,3,5-3Q,5o-3,4o-1,3-T,4-3H,1:58.4,29.3,3.80,Ga Mosher ,El Ballard ,3 ,1-1-4,5-1,6,Pace,3500,NW400PSCD,1_Mile,FT,51-0,2:45_PM,5.60,3.80,3.00,3.60,4.60,5.80,
04202014,8,ART'S SAKE,L,8,8-6T,8-5T,8-4T,8-4H,5-4H,1:59.0,29.0,11.80,Ro Cushing ,Ro Cushing ,8 ,1-3-1,7-2,6,Pace,3500,NW400PSCD,1_Mile,FT,51-0,2:45_PM,5.60,3.80,3.00,3.60,4.60,5.80,
04202014,6,DEUCES N EIGHTS,,6,7-5Q,7o-5Q,7o-3Q,6-2H,6-4T,1:59.1,29.3,5.70,Mi Graffam ,Mi Graffam ,6 ,1-3-4,4-1,6,Pace,3500,NW400PSCD,1_Mile,FT,51-0,2:45_PM,5.60,3.80,3.00,3.60,4.60,5.80,
04202014,2,PENNEY'S SPIRIT,L,2,2-NS,2-1,3-1,4-1,7-5,1:59.1,30.0,10.10,Wi Campbell ,Ph Sowers ,2 ,1-4-3,6-1,6,Pace,3500,NW400PSCD,1_Mile,FT,51-0,2:45_PM,5.60,3.80,3.00,3.60,4.60,5.80,
04202014,1,TYLERS RENDEVOUS,L,1,3-1,4-2H,6-2H,7-3,8-7,1:59.3,30.1,13.40,Sh Thayer ,To Dubois ,1 ,5-3-5,8-1,6,Pace,3500,NW400PSCD,1_Mile,FT,51-0,2:45_PM,5.60,3.80,3.00,3.60,4.60,5.80,
04252014,5,KURLYMO,,5,1-1,1-1,1-T,1-2Q,1-2H,2:01.4,30.1,2.50,Ke Switzer Jr,Mi Hitchcock ,5 ,5-3-2,2-1,1,Trot,3500,4000CL,1_Mile,FT,53-0,4:01_PM,7.00,2.80,2.80,2.80,2.40,3.00,
04252014,3,OYE OYE,LB,3,3-2,2o-1,2o-T,2-2Q,2-2H,2:02.1,30.2,2.00,Ke Switzer ,Ja Gerard ,3 ,5-1-4,4-1,1,Trot,3500,4000CL,1_Mile,FT,53-0,4:01_PM,7.00,2.80,2.80,2.80,2.40,3.00,
04252014,4,SOMETHING GOOD,L,4,2-1,4-2Q,4oo-1,3-2H,3-2T,2:02.2,30.3,6.10,Da Deslandes ,Ra Bickmore ,4 ,2-3-2,9-2,1,Trot,3500,4000CL,1_Mile,FT,53-0,4:01_PM,7.00,2.80,2.80,2.80,2.40,3.00,
04252014,1,ENJOY THE VICTORY,LB,1,5-4Q,5o-3Q,5o-2H,4-3T,4-3Q,2:02.2,30.2,*1.30,Ga Mosher ,Da Crochere ,1 ,1-3-3,5-1,1,Trot,3500,4000CL,1_Mile,FT,53-0,4:01_PM,7.00,2.80,2.80,2.80,2.40,3.00,
04252014,2,SEE THROUGH IT,B,2,4-3Q,3-1Q,3-1,5-4T,5-14,2:04.3,32.4,54.30,Eu Pratt ,Fr Parker ,2 ,6-4-6,7-1,1,Trot,3500,4000CL,1_Mile,FT,53-0,4:01_PM,7.00,2.80,2.80,2.80,2.40,3.00,
04252014,6,MAGIC,L,6,6-5Q,6-3H,6-2T,6-6T,6-15,2:04.4,32.3,35.90,Do Gray ,Ed Fournier Jr,6 ,6-2-8,7-1,1,Trot,3500,4000CL,1_Mile,FT,53-0,4:01_PM,7.00,2.80,2.80,2.80,2.40,3.00,
04252014,2,SLICK N SPLASHY,L,2,1-1T,1-1,1-2,1-3,1-2H,2:00.0,30.4,2.10,Wi Campbell ,Ra Bickmore ,2 ,2-6-2,6-1,2,Trot,4000,NW400PSCD,1_Mile,FT,53-0,4:21_PM,6.20,4.00,2.80,10.40,5.80,4.00,
04252014,7,MAKINPHOTOS,L,7,7-10Q,4o-4,3-3T,2-3,2-2H,2:00.2,30.2,16.20,Ke Switzer Jr,To Dubois ,7 ,1-1-6,4-1,2,Trot,4000,NW400PSCD,1_Mile,FT,53-0,4:21_PM,6.20,4.00,2.80,10.40,5.80,4.00,
04252014,6,ROYAL HAWAII,,6,2-1T,2-1,2-2,3-3,3-4Q,2:00.4,31.1,4.10,Ho Davis Jr,St Robinson ,6 ,1-2-4,9-2,2,Trot,4000,NW400PSCD,1_Mile,FT,53-0,4:21_PM,6.20,4.00,2.80,10.40,5.80,4.00,
04252014,4,ON THE CUFF,L,4,5-7H,5-5H,4o-7T,4-15,4-15T,2:03.1,32.2,119.90,Ke Switzer ,La Dancer ,4 ,3-3-7,8-1,2,Trot,4000,NW400PSCD,1_Mile,FT,53-0,4:21_PM,6.20,4.00,2.80,10.40,5.80,4.00,
04252014,8,CURLY TOP,,8,8-12,6-7H,6o-8H,5-15H,5-16,2:03.1,32.2,47.30,Ll MacDonald ,Al Mac Donald ,8 ,5-5-3,2-1,2,Trot,4000,NW400PSCD,1_Mile,FT,53-0,4:21_PM,6.20,4.00,2.80,10.40,5.80,4.00,
04252014,5,FOUR STARZ NUTS,L,5,6-8T,7o-8Q,7-9T,6-17,6-18H,2:03.3,32.2,23.10,Ch Cushing ,Ch Cushing ,5 ,4-2-7,6-1,2,Trot,4000,NW400PSCD,1_Mile,FT,53-0,4:21_PM,6.20,4.00,2.80,10.40,5.80,4.00,
04252014,3,SWING AND A HIT,LB,3,4-5T,3-3H,5-8Q,7-29,7-37Q,2:07.2,36.3,*1.90,Ga Mosher ,Da Miller ,3 ,8-1-2,3-1,2,Trot,4000,NW400PSCD,1_Mile,FT,53-0,4:21_PM,6.20,4.00,2.80,10.40,5.80,4.00,
04252014,1,NURSE CRACHETT,LB,1,3x-3T,8-13Q,8-13T,8-47,8-62Q,2:12.2,40.2,3.10,Da Deslandes ,Je Deslandes ,1 ,6-5-4,8-1,2,Trot,4000,NW400PSCD,1_Mile,FT,53-0,4:21_PM,6.20,4.00,2.80,10.40,5.80,4.00,
04252014,1,I SCOOT RICHARD,LB,1,2-1T,2-1H,2-2T,2-1H,1-H,1:57.2,30.1,7.10,Ga Mosher ,Al Hiscock ,1 ,1-2-7,8-1,3,Pace,3500,4000CLCD,1_Mile,FT,53-0,4:40_PM,16.20,4.60,3.20,4.20,2.40,2.20,
04252014,2,REMIX,LB,2,1-1T,1-1H,1-2T,1-1H,2-H,1:57.2,30.4,*1.60,Wi Campbell ,Wi Campbell ,2 ,1-5-5,5-1,3,Pace,3500,4000CLCD,1_Mile,FT,53-0,4:40_PM,16.20,4.60,3.20,4.20,2.40,2.20,
04252014,3,ROY ORBISONG,LB,3,3-3Q,3-3,3-3T,3-2H,3-2T,1:58.0,30.3,2.30,Ho Davis Jr,Ph Sowers ,3 ,2-1-6,9-2,3,Pace,3500,4000CLCD,1_Mile,FT,53-0,4:40_PM,16.20,4.60,3.20,4.20,2.40,2.20,
04252014,6,CISCO HANOVER,L,6,6-7Q,5-5,5-6Q,5-5H,4-5Q,1:58.2,30.3,5.90,Ke Switzer ,Ke Switzer ,6 ,1-7-7,5-2,3,Pace,3500,4000CLCD,1_Mile,FT,53-0,4:40_PM,16.20,4.60,3.20,4.20,2.40,2.20,
04252014,4,IMPOSTER A,LB,4,4-4H,4-4,4-5Q,4-5H,5-8,1:59.0,31.2,6.20,Ke Switzer Jr,El Lafreniere ,4 ,4-1-3,6-1,3,Pace,3500,4000CLCD,1_Mile,FT,53-0,4:40_PM,16.20,4.60,3.20,4.20,2.40,2.20,
04252014,7,SAMARDI SHUTTLE,B,7,7-8T,7o-6T,7-9Q,6-10H,6-12T,2:00.0,31.3,8.40,Ni Graffam ,Mi Graffam ,7 ,3-1-1,7-2,3,Pace,3500,4000CLCD,1_Mile,FT,53-0,4:40_PM,16.20,4.60,3.20,4.20,2.40,2.20,
04252014,5,HERE COMES BRANDON,L,5,5-6,6-6,6-7T,7-12,7-22Q,2:01.4,33.3,27.20,Sh Thayer ,To Dubois ,5 ,5-5-7,8-1,3,Pace,3500,4000CLCD,1_Mile,FT,53-0,4:40_PM,16.20,4.60,3.20,4.20,2.40,2.20,
04252014,2,J VS TANK,LB,2,2-1T,2-1Q,3-1Q,3-1,1-HD,2:02.1,30.3,11.50,Ry Abel ,Ry Abel ,2 ,6-5-4,7-1,4,Pace,3200,MADC,1_Mile,FT,53-0,4:59_PM,25.00,7.00,2.60,3.40,2.10,2.10,
04252014,1,VASVIXEN N,LB,1,1-1T,1-1Q,1-1,1-1,2-HD,2:02.1,30.4,1.10,Ph Sowers ,Ja Gerard ,1 ,5-7-3,9-2,4,Pace,3200,MADC,1_Mile,FT,53-0,4:59_PM,25.00,7.00,2.60,3.40,2.10,2.10,
04252014,3,REAL CLASS,L,3,3-2T,3-2H,2o-1,2-1,3-2H,2:02.3,31.0,*1.00,Ra Bickmore ,Ra Bickmore ,3 ,2-3-4,5-2,4,Pace,3200,MADC,1_Mile,FT,53-0,4:59_PM,25.00,7.00,2.60,3.40,2.10,2.10,
04252014,5,APRILFOOLS,L,5,5-5Q,5-4H,5-4,4-2H,4-2T,2:02.4,30.3,29.00,Al Richardson ,Al Richardson ,5 ,7-8-8,7-1,4,Pace,3200,MADC,1_Mile,FT,53-0,4:59_PM,25.00,7.00,2.60,3.40,2.10,2.10,
